date,AAPL,ABT,BAC,CVX,GS,INTC,JNJ,JPM,KO,MCD,MSFT,PFE,PG,WMT,XOM
2014-11-21,0.8190455658740832,4.423544863740858e-17,2.0816681711721685e-17,0.0,2.5153490401663703e-17,0.18095443412591689,4.9439619065339e-17,0.0,0.0,0.0,1.4159680372660688e-16,0.0,0.0,1.0408340855860843e-17,0.0
2014-11-24,0.6401327566335893,0.0,0.0,6.722053469410127e-17,7.979727989493313e-17,0.35986724336641096,9.486769009248164e-17,6.365622005205518e-17,9.627715291671279e-17,8.153200337090993e-17,0.0,1.2620113287731272e-16,9.421716878899034e-17,4.7704895589362195e-18,5.0306980803327406e-17
2014-11-25,0.5363801243367216,9.709030454607692e-17,0.0,5.204170427930421e-18,0.0,0.4636198756632785,2.42861286636753e-17,0.0,8.239936510889834e-17,6.938893903907228e-18,0.0,5.377642775528102e-17,3.903127820947816e-17,6.938893903907228e-18,1.734723475976807e-17
2014-11-26,0.5055839326832737,0.0,4.9439619065339e-17,9.627715291671279e-17,0.0,0.4944160673167257,0.0,8.326672684688674e-17,2.5153490401663703e-17,1.4137996329210978e-16,0.0,1.9949319973733282e-16,3.5561831257524545e-17,6.765421556309548e-17,9.367506770274758e-17
2014-11-28,0.477643321032649,1.0148132334464322e-16,4.683753385137379e-17,0.0,0.0,0.5223566789673508,0.0,0.0,9.367506770274758e-17,1.0842021724855044e-18,1.249000902703301e-16,0.0,0.0,4.85722573273506e-17,0.0
2014-12-01,0.2393938249012982,0.0,3.122502256758253e-17,8.326672684688674e-17,1.214306433183765e-17,0.7606061750987022,0.0,0.0,0.0,3.0140820395097023e-17,0.0,5.551115123125783e-17,0.0,1.3877787807814457e-17,3.469446951953614e-17
2014-12-02,0.20084222643494526,0.0,1.7780915628762273e-17,0.0,1.734723475976807e-17,0.7991577735650555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-17,0.0
2014-12-03,0.14400355852888747,0.0,2.7755575615628914e-17,4.597017211338539e-17,2.7755575615628914e-17,0.8559964414711125,1.431146867680866e-17,5.551115123125783e-17,1.3877787807814457e-17,7.155734338404329e-17,0.0,3.8309606138417496e-17,4.85722573273506e-17,5.551115123125783e-17,9.104926556625925e-17
2014-12-04,0.16200224552987422,0.0,6.938893903907228e-18,2.3418766925686896e-17,0.0,0.8379977544701258,0.0,4.163336342344337e-17,3.469446951953614e-17,0.0,1.743939194442934e-16,0.0,2.7755575615628914e-17,3.469446951953614e-17,2.0816681711721685e-17
2014-12-05,0.18045521532796846,6.938893903907228e-18,1.214306433183765e-17,0.0,0.0,0.8195447846720316,0.0,0.0,0.0,0.0,1.376394657970348e-16,0.0,0.0,0.0,0.0
2014-12-08,0.2588129045258209,1.1102230246251565e-16,0.0,4.9439619065339e-17,0.0,0.7411870954741793,0.0,3.0140820395097023e-17,2.8189256484623115e-18,4.597017211338539e-17,1.1102230246251565e-16,3.2959746043559335e-17,0.0,2.211772431870429e-17,1.214306433183765e-17
2014-12-09,0.314926624001862,5.377642775528102e-17,0.0,2.949029909160572e-17,0.0,0.6850733759981381,5.134374913076667e-17,8.673617379884035e-18,0.0,0.0,5.204170427930421e-18,0.0,3.2959746043559335e-17,0.0,0.0
2014-12-10,0.283078318979413,2.0860049798621105e-16,1.0408340855860843e-17,1.244664094013359e-16,0.0,0.7169216810205868,0.0,2.42861286636753e-17,6.938893903907228e-18,2.5153490401663703e-17,2.5451645999097217e-17,0.0,0.0,6.938893903907228e-18,1.3660947373317356e-17
2014-12-11,0.21796825959096713,0.0,0.0,2.6020852139652106e-17,0.0,0.7820317404090336,1.3877787807814457e-16,6.938893903907228e-18,0.0,2.3418766925686896e-17,0.0,0.0,6.591949208711867e-17,0.0,2.168404344971009e-17
2014-12-12,0.21496896940654664,0.0,3.1604493327952454e-17,0.0,8.673617379884035e-17,0.7850310305934541,4.2934406030425976e-17,3.988000522262697e-17,9.26145824527852e-18,0.0,0.0,3.1977187824744346e-17,7.047314121155779e-17,1.734723475976807e-17,0.0
2014-12-15,0.20943791351987662,1.2836953722228372e-16,6.071532165918825e-18,0.0,4.85722573273506e-17,0.7905620864801234,0.0,2.6020852139652106e-18,3.2959746043559335e-17,0.0,2.0122792321330962e-16,0.0,2.0816681711721685e-17,5.898059818321144e-17,1.3877787807814457e-17
2014-12-16,0.2001585044520185,3.209238430557093e-17,8.673617379884035e-18,1.734723475976807e-18,6.071532165918825e-17,0.7998414955479813,0.0,5.724587470723463e-17,7.632783294297951e-17,3.642919299551295e-17,0.0,4.5102810375396984e-17,0.0,5.421010862427522e-17,3.642919299551295e-17
2014-12-17,0.2594671476366782,1.1275702593849246e-16,0.0,0.0,0.0,0.7405328523633221,3.122502256758253e-17,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-17,0.0,3.9898639947466563e-17
2014-12-18,0.43846914265435216,0.0,8.673617379884035e-19,4.336808689942018e-19,8.456776945386935e-18,0.5615308573456486,0.0,2.42861286636753e-17,3.469446951953614e-18,5.637851296924623e-18,0.0,0.0,0.0,4.90059381963448e-17,1.691355389077387e-17
2014-12-19,0.4830813197108175,0.0,4.163336342344337e-17,1.3877787807814457e-17,5.182486384480711e-17,0.5169186802891824,2.927345865710862e-17,5.204170427930421e-18,0.0,0.0,0.0,0.0,1.929879867024198e-17,2.883977778811442e-17,0.0
2014-12-22,0.4360490175729249,0.0,0.0,7.806255641895632e-18,6.938893903907228e-18,0.5639509824270756,0.0,0.0,0.0,0.0,1.1102230246251565e-16,1.6479873021779667e-17,0.0,0.0,6.938893903907228e-18
2014-12-23,0.30658283084439264,0.0,0.0,4.96564594998361e-17,0.0,0.6934171691556077,0.0,0.0,0.0,6.483528991463317e-17,8.326672684688674e-17,0.0,0.0,0.0,7.19910242530375e-17
2014-12-24,0.26152489239377863,1.5457758364327903e-16,0.0,3.469446951953614e-17,0.0,0.7384751076062218,1.0842021724855044e-17,0.0,0.0,3.8163916471489756e-17,0.0,0.0,1.3877787807814457e-17,0.0,6.938893903907228e-17
2014-12-26,0.43713804384024085,0.0,4.96564594998361e-17,2.3310346708438345e-17,3.729655473350135e-17,0.562861956159759,5.2909066017292616e-17,3.0357660829594124e-17,2.2551405187698492e-17,3.209238430557093e-17,0.0,6.7220534694101275e-18,0.0,2.688821387764051e-17,2.42861286636753e-17
2014-12-29,0.46370082473474156,0.0,2.7755575615628914e-17,6.071532165918825e-17,3.0791341698588326e-17,0.5362991752652582,5.551115123125783e-17,1.3444106938820255e-17,2.47198095326695e-17,5.0306980803327406e-17,0.0,5.204170427930421e-18,4.85722573273506e-17,2.6020852139652106e-17,7.649046326885234e-17
2014-12-30,0.5003172914867209,1.603535013106061e-16,4.163336342344337e-17,0.0,0.0,0.4996827085132792,3.5236570605778894e-17,0.0,3.903127820947816e-18,0.0,0.0,1.734723475976807e-18,6.591949208711867e-17,0.0,0.0
2014-12-31,0.47004626371584063,0.0,0.0,6.266688556966216e-17,0.0,0.5299537362841595,1.734723475976807e-17,0.0,0.0,3.1008182133085427e-17,4.163336342344337e-17,0.0,6.938893903907228e-18,1.214306433183765e-17,0.0
2015-01-02,0.4602663770079114,0.0,2.905661822261152e-17,4.651227319962814e-17,6.071532165918825e-18,0.5397336229920887,0.0,3.729655473350135e-17,5.160802341031001e-17,3.122502256758253e-17,0.0,6.028164079019405e-17,2.211772431870429e-17,9.540979117872439e-18,4.098284211995207e-17
2015-01-05,0.4682115765039162,0.0,6.117271945070557e-17,6.787105599759258e-17,9.042246118529107e-17,0.5317884234960834,0.0,4.7488055154865094e-17,0.0,7.546047120499111e-17,4.163336342344337e-17,7.41594285980085e-17,2.0816681711721685e-17,6.852157730108388e-17,6.678685382510707e-17
2015-01-06,0.4704605046811805,0.0,0.0,2.5153490401663703e-17,2.2551405187698492e-17,0.5295394953188195,0.0,3.469446951953614e-18,0.0,3.642919299551295e-17,5.551115123125783e-17,4.683753385137379e-17,0.0,0.0,1.9949319973733282e-17
2015-01-07,0.4872478035296248,0.0,0.0,0.0,0.0,0.5127521964703756,6.071532165918825e-18,8.673617379884035e-18,5.637851296924623e-18,0.0,1.3877787807814457e-17,1.0747154034762563e-17,2.3418766925686896e-17,4.174178364069192e-18,0.0
2015-01-08,0.502684293413587,0.0,3.122502256758253e-17,0.0,8.326672684688674e-17,0.4973157065864129,1.3877787807814457e-17,4.5102810375396984e-17,0.0,1.560573502021323e-17,0.0,4.5102810375396984e-17,3.122502256758253e-17,0.0,0.0
2015-01-09,0.5224646876547483,8.673617379884035e-18,3.469446951953614e-18,3.2959746043559335e-17,7.112366251504909e-17,0.47753531234525104,0.0,1.0408340855860843e-17,0.0,6.071532165918825e-17,3.885780586188048e-16,1.5612511283791264e-17,4.163336342344337e-17,4.683753385137379e-17,5.854691731421724e-17
2015-01-12,0.5007636704183366,1.6479873021779667e-17,0.0,5.64123942871364e-17,0.0,0.4992363295816634,1.9949319973733282e-17,0.0,0.0,0.0,5.551115123125783e-17,1.0408340855860843e-17,2.862293735361732e-17,2.7625471354930653e-16,0.0
2015-01-13,0.5224792957021984,5.4643789493269423e-17,0.0,2.0816681711721685e-17,0.0,0.4775207042978011,5.898059818321144e-17,0.0,4.2934406030425976e-17,6.938893903907228e-18,4.996003610813204e-16,2.7972416050126014e-17,0.0,6.938893903907228e-18,2.688821387764051e-17
2015-01-14,0.5797419703146074,0.0,0.0,0.0,3.469446951953614e-18,0.4202580296853927,0.0,5.724587470723463e-17,1.0408340855860843e-17,4.336808689942018e-17,0.0,5.204170427930421e-17,2.0816681711721685e-17,0.0,0.0
2015-01-15,0.45762938220671906,0.0,4.7488055154865094e-17,1.9081958235744878e-17,2.2551405187698492e-17,0.5423706177932812,0.0,1.6733982905955957e-17,0.0,2.6020852139652106e-17,0.0,0.0,2.2551405187698492e-17,0.0,2.6020852139652106e-17
2015-01-16,0.41105222350796267,1.6132928326584306e-16,1.474514954580286e-17,2.6020852139652106e-17,0.0,0.5889477764920374,0.0,1.0408340855860843e-17,0.0,0.0,0.0,0.0,3.709072572731856e-17,6.461844948013606e-17,8.673617379884035e-18
2015-01-20,0.5100063107765861,0.0,1.734723475976807e-17,0.0,2.0383000842727483e-17,0.4899936892234141,0.0,5.724587470723463e-17,0.0,0.0,0.0,0.0,0.0,0.0,1.734723475976807e-17
2015-01-21,0.4429938264075147,0.0,0.0,0.0,1.3010426069826053e-17,0.5570061735924845,0.0,0.0,3.122502256758253e-17,2.3418766925686896e-17,7.979727989493313e-16,0.0,1.1232334506949826e-16,8.023096076392733e-17,0.0
2015-01-22,0.43096965686700284,1.0660417860963722e-16,0.0,0.0,2.0816681711721685e-17,0.5690303431329967,5.898059818321144e-17,0.0,2.5153490401663703e-17,0.0,9.71445146547012e-17,0.0,5.724587470723463e-17,5.377642775528102e-17,0.0
2015-01-23,0.43549809101079806,0.0,0.0,1.8079071226195786e-17,0.0,0.5645019089892024,0.0,1.1655173354219173e-18,3.2959746043559335e-17,0.0,0.0,0.0,6.597370219574294e-17,0.0,9.269928574751063e-18
2015-01-26,0.49808993975805294,1.487525380650112e-16,4.9131299072538437e-17,5.724587470723463e-17,0.0,0.5019100602419467,0.0,3.642919299551295e-17,0.0,3.469446951953614e-17,2.7755575615628914e-17,8.673617379884035e-19,0.0,1.452830911130576e-16,1.734723475976807e-18
2015-01-27,0.4945592578862905,1.214306433183765e-16,0.0,0.0,3.604972223514302e-17,0.5054407421137095,1.6479873021779667e-17,6.862999751833243e-17,0.0,8.131516293641283e-18,0.0,0.0,0.0,1.3183898417423734e-16,0.0
2015-01-28,0.9999999999999999,2.168404344971009e-18,2.7755575615628914e-17,2.0816681711721685e-17,4.163336342344337e-17,3.0531133177191805e-16,0.0,4.85722573273506e-17,0.0,4.85722573273506e-17,0.0,1.3010426069826053e-18,0.0,0.0,2.7755575615628914e-17
2015-01-29,0.9999999999999996,2.498001805406602e-16,0.0,0.0,1.3877787807814457e-17,1.6653345369377348e-16,3.361026734705064e-17,6.938893903907228e-17,0.0,0.0,0.0,0.0,0.0,1.5092094240998222e-16,0.0
2015-01-30,1.0,0.0,7.28583859910259e-17,0.0,3.9898639947466563e-17,1.1102230246251565e-16,4.5102810375396984e-17,0.0,3.469446951953614e-17,0.0,6.938893903907228e-17,3.469446951953614e-17,0.0,3.469446951953614e-17,5.204170427930421e-18
2015-02-02,0.9999999999999998,1.7694179454963432e-16,1.0408340855860843e-17,3.469446951953614e-18,3.122502256758253e-17,6.938893903907228e-17,5.204170427930421e-17,0.0,4.5102810375396984e-17,1.6479873021779667e-17,3.469446951953614e-17,6.938893903907228e-18,3.469446951953614e-17,3.469446951953614e-18,0.0
2015-02-03,1.0,9.6710833785707e-17,4.163336342344337e-17,2.0816681711721685e-17,0.0,0.0,0.0,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,6.938893903907228e-17,0.0,6.938893903907228e-18,1.3877787807814457e-17
2015-02-04,1.0,0.0,0.0,3.0357660829594124e-17,7.37257477290143e-18,0.0,0.0,0.0,0.0,7.806255641895632e-18,0.0,1.7672495411513722e-17,1.5612511283791264e-17,9.71445146547012e-17,1.9244588561617704e-18
2015-02-05,0.9540772576229984,0.0,1.487525380650112e-16,8.64109131470947e-17,5.204170427930421e-17,0.04592274237700153,0.0,1.0928757898653885e-16,6.245004513516506e-17,2.2551405187698492e-17,0.0,4.5102810375396984e-17,0.0,0.0,7.979727989493313e-17
2015-02-06,1.0,0.0,0.0,0.0,0.0,3.0531133177191805e-16,0.0,6.938893903907228e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-09,1.0,0.0,0.0,0.0,0.0,1.942890293094024e-16,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,1.6479873021779667e-17,8.326672684688674e-17,0.0
2015-02-10,1.0,0.0,0.0,4.073889663114283e-17,0.0,1.942890293094024e-16,4.163336342344337e-17,0.0,6.938893903907228e-18,0.0,2.0816681711721685e-17,1.0408340855860843e-17,0.0,4.163336342344337e-17,0.0
2015-02-11,0.9999999999999999,0.0,0.0,4.163336342344337e-17,2.3418766925686896e-17,0.0,6.938893903907228e-18,2.7755575615628914e-17,0.0,0.0,0.0,0.0,0.0,5.551115123125783e-17,4.85722573273506e-17
2015-02-12,1.0,0.0,0.0,0.0,0.0,0.0,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0
2015-02-13,1.0,0.0,4.85722573273506e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-17,1.0,0.0,0.0,0.0,1.734723475976807e-17,2.498001805406602e-16,4.85722573273506e-17,0.0,0.0,0.0,0.0,4.163336342344337e-17,2.0816681711721685e-17,0.0,0.0
2015-02-18,1.0,0.0,1.6872896309305663e-17,4.163336342344337e-17,0.0,0.0,0.0,3.469446951953614e-17,0.0,6.938893903907228e-18,2.0816681711721685e-17,6.938893903907228e-18,0.0,0.0,0.0
2015-02-19,1.0,0.0,0.0,9.71445146547012e-17,0.0,0.0,0.0,0.0,4.163336342344337e-17,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-17
2015-02-20,1.0,2.42861286636753e-16,0.0,0.0,0.0,0.0,0.0,0.0,4.0766001685454967e-17,0.0,2.42861286636753e-17,0.0,0.0,3.122502256758253e-17,0.0
2015-02-23,0.9999999999999997,2.3028454143592114e-16,0.0,3.5561831257524545e-17,9.107298248878237e-18,2.5847379792054426e-16,6.938893903907228e-18,0.0,0.0,0.0,1.3877787807814457e-17,5.637851296924623e-18,2.688821387764051e-17,0.0,1.734723475976807e-18
2015-02-24,0.9999999999999997,1.6479873021779667e-16,1.5612511283791264e-17,0.0,1.734723475976807e-18,9.71445146547012e-17,0.0,0.0,9.540979117872439e-18,0.0,1.734723475976807e-18,2.42861286636753e-17,3.2959746043559335e-17,2.2551405187698492e-17,0.0
2015-02-25,1.0,3.469446951953614e-18,0.0,2.802662615875029e-17,0.0,0.0,0.0,0.0,0.0,1.0408340855860843e-17,0.0,9.540979117872439e-18,0.0,3.469446951953614e-18,3.790641845552445e-17
2015-02-26,0.9999999999999999,2.654126918244515e-16,6.938893903907228e-18,3.469446951953614e-17,0.0,0.0,1.734723475976807e-18,2.7755575615628914e-17,0.0,2.7755575615628914e-17,0.0,3.0357660829594124e-18,0.0,0.0,1.3877787807814457e-17
2015-02-27,0.9999999999999997,1.986258379993444e-16,0.0,1.951563910473908e-17,1.1275702593849246e-17,9.020562075079397e-17,2.6020852139652106e-18,5.421010862427522e-17,0.0,2.5587171270657905e-17,0.0,0.0,2.7321894746634712e-17,0.0,2.5153490401663703e-17
2015-03-02,1.0,1.0408340855860843e-17,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,2.927345865710862e-17,0.0,0.0,1.0408340855860843e-17,0.0,0.0,0.0
2015-03-03,1.0,0.0,0.0,0.0,0.0,2.7755575615628914e-17,0.0,0.0,1.0408340855860843e-17,1.3877787807814457e-17,0.0,0.0,0.0,0.0,0.0
2015-03-04,1.0,2.42861286636753e-17,4.5102810375396984e-17,2.0816681711721685e-17,0.0,1.942890293094024e-16,2.42861286636753e-17,0.0,0.0,0.0,3.469446951953614e-17,0.0,6.938893903907228e-18,2.7755575615628914e-17,1.0408340855860843e-17
2015-03-05,0.9999999999999996,0.0,2.6346112791397758e-17,0.0,0.0,6.661338147750939e-16,0.0,0.0,0.0,0.0,0.0,6.938893903907228e-18,0.0,0.0,0.0
2015-03-06,1.0,0.0,0.0,9.367506770274758e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.645629804982509e-18,0.0,4.163336342344337e-17
2015-03-09,1.0,0.0,5.204170427930421e-18,6.765421556309548e-17,1.0408340855860843e-17,0.0,9.500321536404233e-18,2.42861286636753e-17,2.168404344971009e-17,2.0484644796398e-17,5.204170427930421e-18,1.3871011544236422e-17,6.938893903907228e-18,0.0,4.683753385137379e-17
2015-03-10,0.9999999999999998,6.591949208711867e-17,4.5102810375396984e-17,1.5612511283791264e-17,0.0,1.942890293094024e-16,0.0,0.0,0.0,0.0,2.4069288229178198e-17,0.0,0.0,0.0,0.0
2015-03-11,1.0,1.9648453870868554e-16,0.0,0.0,0.0,0.0,0.0,0.0,1.214306433183765e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.0,0.0,2.0816681711721685e-17
2015-03-12,1.0,0.0,0.0,0.0,3.599551212651875e-17,1.8041124150158794e-16,2.0383000842727483e-17,0.0,3.7730235602495554e-17,9.107298248878237e-18,4.7704895589362195e-18,9.540979117872439e-18,3.7730235602495554e-17,5.2475385148298415e-17,0.0
2015-03-13,1.0,0.0,0.0,0.0,2.1250362580715887e-17,2.2898349882893854e-16,4.7704895589362195e-18,1.782157321023048e-17,2.8189256484623115e-17,2.949029909160572e-17,1.734723475976807e-17,4.423544863740858e-17,5.637851296924623e-18,2.1250362580715887e-17,0.0
2015-03-16,1.0,0.0,5.204170427930421e-18,0.0,0.0,1.6653345369377348e-16,1.1492543028346347e-17,3.924811864397526e-17,5.908901840045999e-17,2.1141942363467336e-18,5.1553813301685736e-17,9.324138683375338e-18,5.767955557622884e-17,0.0,0.0
2015-03-17,1.0,2.862293735361732e-17,0.0,0.0,1.5612511283791264e-17,0.0,0.0,0.0,0.0,0.0,0.0,8.673617379884035e-18,0.0,1.0408340855860843e-17,0.0
2015-03-18,1.0,1.5395670849294163e-16,0.0,0.0,0.0,3.7470027081099033e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.469446951953614e-18,0.0
2015-03-19,1.0,0.0,1.8119728807663993e-17,3.368141811462e-17,0.0,1.827693812267439e-16,0.0,4.377466271410224e-18,3.82520078980042e-18,6.471331717022855e-19,7.901123331988114e-18,0.0,0.0,0.0,3.456233237976447e-17
2015-03-20,0.9999999999999997,2.706168622523819e-16,0.0,3.2526065174565133e-18,0.0,2.0664893407573715e-16,0.0,2.2551405187698492e-17,0.0,5.421010862427522e-18,1.9949319973733282e-17,1.3444106938820255e-17,0.0,0.0,4.163336342344337e-17
2015-03-23,0.9999999999999998,5.689893001203927e-16,0.0,2.5546513689189698e-17,0.0,0.0,1.691355389077387e-17,1.6696713456276768e-17,4.607859233063394e-18,1.745565497701662e-17,0.0,0.0,0.0,0.0,1.951563910473908e-17
2015-03-24,1.0,1.457167719820518e-16,0.0,0.0,4.683753385137379e-17,0.0,1.474514954580286e-17,0.0,0.0,0.0,1.0842021724855044e-18,1.474514954580286e-17,2.0816681711721685e-17,0.0,0.0
2015-03-25,1.0,1.3877787807814457e-16,1.0408340855860843e-17,1.5612511283791264e-17,0.0,0.0,0.0,7.047314121155779e-18,5.204170427930421e-17,3.469446951953614e-18,0.0,1.0408340855860843e-17,1.3877787807814457e-17,1.3877787807814457e-17,0.0
2015-03-26,1.0,0.0,7.806255641895632e-18,4.336808689942018e-18,0.0,0.0,0.0,0.0,3.8163916471489756e-17,1.214306433183765e-17,1.0408340855860843e-17,5.724587470723463e-17,2.0220370516854658e-17,4.163336342344337e-17,8.673617379884035e-19
2015-03-27,1.0,5.727297976154677e-17,0.0,0.0,1.0625181290357943e-16,0.0,1.951563910473908e-17,0.0,3.252606517456513e-17,2.211772431870429e-17,4.85722573273506e-17,2.5153490401663703e-17,2.0816681711721685e-17,3.209238430557093e-17,0.0
2015-03-30,1.0,1.1796119636642288e-16,6.5052130349130266e-18,0.0,8.004122538374236e-17,0.0,0.0,0.0,2.42861286636753e-17,1.3010426069826053e-18,0.0,0.0,0.0,0.0,6.396792817664476e-18
2015-03-31,1.0,2.6020852139652106e-17,0.0,0.0,6.375108774214766e-17,0.0,6.938893903907228e-18,0.0,3.686287386450715e-17,3.686287386450715e-17,1.1275702593849246e-17,2.905661822261152e-17,4.597017211338539e-17,9.974659986866641e-18,0.0
2015-04-01,0.9999999999999999,1.5265566588595902e-16,2.551940863487756e-17,1.1844908734404136e-17,0.0,0.0,1.9081958235744878e-17,5.2583805365546965e-17,1.214306433183765e-17,5.551115123125783e-17,1.328147661294743e-17,0.0,5.204170427930421e-17,1.214306433183765e-17,4.2392304944183223e-17
2015-04-02,1.0,0.0,1.8648277366750676e-17,0.0,0.0,0.0,1.734723475976807e-17,1.870248747537495e-17,0.0,0.0,0.0,0.0,2.2551405187698492e-17,4.163336342344337e-17,6.938893903907228e-18
2015-04-06,1.0,0.0,1.0625181290357943e-17,7.39425881635114e-17,1.4094628242311558e-17,0.0,6.396792817664476e-18,4.336808689942018e-19,0.0,0.0,0.0,0.0,0.0,0.0,1.7997756063259374e-17
2015-04-07,0.9999999999999999,0.0,3.5561831257524545e-17,7.806255641895632e-18,0.0,0.0,4.423544863740858e-17,6.071532165918825e-18,1.431146867680866e-17,2.3418766925686896e-17,2.3418766925686896e-17,1.0028870095490916e-17,4.575333167888829e-17,2.949029909160572e-17,4.9439619065339e-17
2015-04-08,1.0,9.71445146547012e-17,1.214306433183765e-17,3.8163916471489756e-17,1.214306433183765e-17,9.367506770274758e-17,0.0,0.0,1.214306433183765e-17,0.0,0.0,7.28583859910259e-17,0.0,0.0,0.0
2015-04-09,0.9999999999999996,4.579669976578771e-16,1.951563910473908e-17,2.3852447794681098e-17,0.0,2.0816681711721685e-17,1.691355389077387e-17,1.5612511283791264e-17,3.8163916471489756e-17,0.0,0.0,0.0,9.107298248878237e-18,1.734723475976807e-17,0.0
2015-04-10,1.0,0.0,0.0,2.949029909160572e-17,1.734723475976807e-17,5.898059818321144e-17,9.31058615621927e-18,1.734723475976807e-17,2.2551405187698492e-17,4.7271214720367993e-17,3.122502256758253e-17,8.673617379884035e-18,1.474514954580286e-17,2.4923097440010533e-17,0.0
2015-04-13,0.9999999999999993,4.527628272299467e-16,0.0,4.336808689942018e-19,1.1188966420050406e-16,0.0,5.637851296924623e-18,6.7220534694101275e-18,0.0,1.3227266504323154e-17,0.0,1.157385819128276e-17,7.15573433840433e-18,0.0,0.0
2015-04-14,1.0,3.924811864397526e-17,0.0,0.0,0.0,7.784571598445922e-17,0.0,0.0,8.023096076392733e-18,0.0,0.0,9.77950359581925e-17,0.0,1.6479873021779667e-17,0.0
2015-04-15,0.9999999999999999,0.0,3.0899761915836876e-18,0.0,5.277896175659436e-16,7.708677446371937e-17,0.0,2.916503843986007e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-16,1.0,0.0,3.642919299551295e-17,1.734723475976807e-17,1.3877787807814457e-16,0.0,3.122502256758253e-17,0.0,1.734723475976807e-17,1.3877787807814457e-17,8.673617379884035e-18,0.0,1.6479873021779667e-17,3.469446951953614e-17,1.5612511283791264e-17
2015-04-17,1.0,0.0,4.456070928915423e-17,4.0332320816460765e-17,1.3183898417423734e-16,8.673617379884035e-18,0.0,0.0,0.0,3.0357660829594124e-17,0.0,0.0,0.0,0.0,5.2258544713801314e-17
2015-04-20,0.9999999999999999,0.0,1.0408340855860843e-17,0.0,2.3592239273284576e-16,0.0,5.377642775528102e-17,1.9081958235744878e-17,6.613633252161577e-18,0.0,1.9081958235744878e-17,0.0,8.673617379884035e-19,4.56178064073276e-17,6.938893903907228e-18
2015-04-21,1.0,3.564992268403899e-17,2.3658477249759863e-17,6.658271888481879e-17,4.8386757111901907e-17,0.0,0.0,6.6204095157396115e-18,0.0,1.993915557836623e-18,0.0,0.0,0.0,0.0,9.396814110249757e-17
2015-04-22,1.0,3.400058012914542e-16,0.0,0.0,9.454242944073599e-17,2.6020852139652106e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-04-23,1.0,1.9081958235744878e-16,3.2959746043559335e-17,1.474514954580286e-17,0.0,1.6046192152785466e-17,6.938893903907228e-18,2.6020852139652106e-18,8.673617379884035e-18,4.5536491244391186e-17,9.107298248878237e-18,4.9439619065339e-17,0.0,0.0,2.3418766925686896e-17
2015-04-24,1.0,9.71445146547012e-17,0.0,0.0,0.0,0.0,2.42861286636753e-17,1.0408340855860843e-17,5.204170427930421e-17,0.0,0.0,0.0,5.204170427930421e-17,2.0816681711721685e-17,0.0
2015-04-27,0.9999999999999998,5.412337245047638e-16,0.0,5.0306980803327406e-17,3.122502256758253e-17,0.0,0.0,2.0816681711721685e-17,0.0,0.0,0.0,0.0,0.0,0.0,4.85722573273506e-17
2015-04-28,1.0,8.326672684688674e-17,0.0,8.673617379884035e-18,1.8214596497756474e-17,6.657001339060997e-17,0.0,0.0,0.0,1.0408340855860843e-17,6.245004513516506e-17,0.0,0.0,0.0,2.2551405187698492e-17
2015-04-29,1.0,0.0,0.0,1.4596071747086103e-17,1.135701775678566e-16,0.0,0.0,7.998701527511809e-17,1.2658060363768264e-17,0.0,1.1312294417170632e-16,0.0,0.0,2.0938654456126304e-17,2.416415591927068e-17
2015-04-30,1.0,1.5178830414797062e-18,2.778268066994105e-18,2.2985086056692694e-17,4.7921736023859296e-17,8.55435514091063e-17,0.0,0.0,0.0,4.2717565595928875e-17,0.0,0.0,4.1470733097570545e-17,4.130810277169772e-17,0.0
2015-05-01,0.9999999999999998,0.0,0.0,7.45931094670027e-17,0.0,4.718447854656915e-16,5.204170427930421e-17,0.0,1.9081958235744878e-17,5.204170427930421e-18,0.0,2.2551405187698492e-17,3.642919299551295e-17,0.0,5.204170427930421e-18
2015-05-04,0.9999999999999999,5.2909066017292616e-17,0.0,5.204170427930421e-17,0.0,3.642919299551295e-16,0.0,6.938893903907228e-18,0.0,0.0,2.6020852139652106e-17,2.168404344971009e-17,0.0,0.0,7.176740755496236e-17
2015-05-05,0.9999999999999999,1.4343994741983224e-16,0.0,5.2909066017292616e-17,4.336808689942018e-17,2.645453300864631e-16,1.7780915628762273e-17,3.469446951953614e-18,0.0,2.0383000842727483e-17,0.0,0.0,3.382710778154774e-17,0.0,3.6456298049825087e-17
