date,rolling_vol,hist_var_95,hist_es_95,param_var_95,param_es_95,rolling_sharpe
2006-06-22,0.10967404571432149,0.011126795872163175,0.014098844837543688,0.011257697442711385,0.014144609418576707,0.24423076094601087
2006-06-23,0.1094570649010005,0.011126795872163175,0.014098844837543688,0.011220382582893955,0.014101583047850478,0.2788626010361916
2006-06-26,0.10918146942993688,0.011126795872163175,0.014098844837543688,0.011125150239064432,0.013999096299747585,0.4334608491878927
2006-06-27,0.10942382946361522,0.011126795872163175,0.014098844837543688,0.011172787123882106,0.01405311274391442,0.3806275026365239
2006-06-28,0.10936577433854147,0.011126795872163175,0.014098844837543688,0.01117118313766703,0.014049980592719707,0.3706647010838429
2006-06-29,0.11200322265000824,0.011126795872163175,0.014098844837543688,0.011326737730409773,0.014274959825234856,0.6268152263623465
2006-06-30,0.11175143389657231,0.01110855858885808,0.014098844837543688,0.011289396062576645,0.014230990409123201,0.6536015339540538
2006-07-03,0.11219334813945436,0.01110855858885808,0.014098844837543688,0.011301079935560687,0.014254306637891807,0.7276322851510644
2006-07-05,0.11187856905301881,0.01110855858885808,0.014098844837543688,0.011334189865369082,0.014279130746670586,0.5816353184262054
2006-07-06,0.11146026807162887,0.01110855858885808,0.014098844837543688,0.011245943914939197,0.014179874004172026,0.6853397167326788
2006-07-07,0.11165614924734409,0.01110855858885808,0.014098844837543688,0.011296908190275439,0.014235994391953428,0.6149222625293315
2006-07-10,0.11106131406037155,0.01110855858885808,0.014098844837543688,0.011269492850852676,0.014192921411620709,0.5405719583669473
2006-07-11,0.11104701041375849,0.01110855858885808,0.014098844837543688,0.011269141613768114,0.0141921936645931,0.5380753393309569
2006-07-12,0.11218761216775468,0.011323752987793475,0.01446707539747166,0.011464220459878039,0.014417296176209826,0.35988213020927806
2006-07-13,0.1127328095965735,0.011323752987793475,0.01446707539747166,0.011566050318033741,0.014533477077734239,0.2567928061331918
2006-07-14,0.11275675308356571,0.011323752987793475,0.01446707539747166,0.011609565127808044,0.014577622143636063,0.16503168223718673
2006-07-17,0.1127632740366593,0.011323752987793475,0.01446707539747166,0.011609619941118157,0.014577848605739263,0.16640962258556002
2006-07-18,0.11283358595738312,0.011323752987793475,0.01446707539747166,0.01156455014813582,0.014534629609129594,0.2832349338977008
2006-07-19,0.1146223739662301,0.011323752987793475,0.01446707539747166,0.011696124831321082,0.01471328994044054,0.3970347830964613
2006-07-20,0.1146265183160818,0.011323752987793475,0.01446707539747166,0.01169797817941277,0.0147152523788201,0.3938900042627029
2006-07-21,0.11445075236158793,0.011323752987793475,0.01446707539747166,0.01164638546898232,0.014659033041956086,0.46799286469465456
2006-07-24,0.11558359728303312,0.011323752987793475,0.01446707539747166,0.011708825344929199,0.014751292402989136,0.5831906603507462
2006-07-25,0.11563115794520812,0.011323752987793475,0.01446707539747166,0.011673528791777153,0.014717247772699229,0.6706140035339831
2006-07-26,0.11559922157063128,0.011323752987793475,0.01446707539747166,0.011658604091009547,0.014701482421788457,0.6961206041041774
2006-07-27,0.11542419571081484,0.011323752987793475,0.01446707539747166,0.011664530663223777,0.014702801848825364,0.6446426656796094
2006-07-28,0.11615135994348645,0.011323752987793475,0.01446707539747166,0.011703010968772676,0.01476042304698972,0.7205898009158697
2006-07-31,0.11575000346657519,0.011323752987793475,0.01446707539747166,0.01162117057238162,0.014668017882861322,0.810724374740049
2006-08-01,0.11579346533613569,0.011323752987793475,0.01446707539747166,0.011656559545649038,0.014704550887890409,0.7432040406344184
2006-08-02,0.11535614751179185,0.011323752987793475,0.01446707539747166,0.011637479630046568,0.014673959606438938,0.6887140416474175
2006-08-03,0.11535759198488743,0.011323752987793475,0.01446707539747166,0.011637362606881146,0.014673880605639256,0.6892880133636751
2006-08-04,0.11498840754494263,0.011323752987793475,0.01446707539747166,0.011559992909195292,0.014586792993618813,0.7772253475533348
2006-08-07,0.11494098546706012,0.011323752987793475,0.01446707539747166,0.011545184911955731,0.014570736721423514,0.7992385884238602
2006-08-08,0.1149660136856502,0.011323752987793475,0.01446707539747166,0.011554679715525023,0.014580890334135038,0.7839368823700545
2006-08-09,0.11489142583236199,0.011323752987793475,0.01446707539747166,0.011599181129003301,0.014623428397346538,0.6698860261241489
2006-08-10,0.11503514913306112,0.011323752987793475,0.01446707539747166,0.011585835362448248,0.014613865809530785,0.7309077994735842
2006-08-11,0.11473820118872281,0.011323752987793475,0.01446707539747166,0.011604926802468904,0.01462514079150856,0.6232916719197228
2006-08-14,0.11457852217141136,0.011323752987793475,0.01446707539747166,0.01155317713706657,0.014569187950556638,0.7015875398311622
2006-08-15,0.11496465426942047,0.011323752987793475,0.01446707539747166,0.011572991817027322,0.014599166652194063,0.7434976712621283
2006-08-16,0.11423061848366778,0.01110855858885808,0.014271169210610918,0.011417797136033345,0.01442465020106932,0.9228561290974229
2006-08-17,0.11422976117140059,0.01110855858885808,0.014271169210610918,0.011418592739806999,0.014425423238108656,0.9209119206831755
2006-08-18,0.1143348373984182,0.01110855858885808,0.014271169210610918,0.011400765927826855,0.014410362311312925,0.9833536191231264
2006-08-21,0.11442284640989452,0.01110855858885808,0.014271169210610918,0.011422336437776298,0.014434249452034583,0.9551749117863403
2006-08-22,0.11440334701385384,0.01110855858885808,0.014271169210610918,0.011425175918681644,0.014436575657081585,0.9446325864922402
2006-08-23,0.11430505181243168,0.01110855858885808,0.014271169210610918,0.011404360618783494,0.014413172966590632,0.9688808467595249
2006-08-24,0.11406499474996844,0.01110855858885808,0.014271169210610918,0.011326419476851608,0.014328912885624425,1.0881599162170725
2006-08-25,0.11404002773110371,0.01110855858885808,0.014271169210610918,0.011336767782922016,0.014338603993491806,1.0598143874613488
2006-08-28,0.11396045036501275,0.01110855858885808,0.014271169210610918,0.011298715001194778,0.014298456524277848,1.1264671108471347
2006-08-29,0.11381865091962703,0.01110855858885808,0.014271169210610918,0.011309685239751783,0.014305694225073625,1.0710515242138716
2006-08-30,0.11376906273316645,0.01110855858885808,0.014271169210610918,0.01129640040267813,0.01429110409531726,1.0895634224726793
2006-08-31,0.11348878312233354,0.01110855858885808,0.014271169210610918,0.011307314825976756,0.014294640815351322,1.0035328855040686
2006-09-01,0.11367572909995724,0.01110855858885808,0.014271169210610918,0.011299031050703841,0.014291277954394341,1.0631876298625031
2006-09-05,0.11371322776092216,0.01110855858885808,0.014271169210610918,0.011275830769183552,0.014269064737158162,1.1228617729980153
2006-09-06,0.11314671181643143,0.01110855858885808,0.014271169210610918,0.01131465527277268,0.014292977037463305,0.9112772714780055
2006-09-07,0.11303597808251402,0.01110855858885808,0.014271169210610918,0.011325768282114452,0.014301175241023123,0.8618154575025552
2006-09-08,0.11310979417008964,0.01110855858885808,0.014271169210610918,0.01130951084935082,0.014286860843604322,0.9145136960944661
2006-09-11,0.1129313919121378,0.01110855858885808,0.014271169210610918,0.011324949977006261,0.01429760395032201,0.8402578739209586
2006-09-12,0.11321575048819338,0.01110855858885808,0.014271169210610918,0.011307118473366663,0.01428725751913787,0.9434198445182026
2006-09-13,0.11268950748925947,0.011067292825151244,0.014271169210610918,0.011193035406979232,0.014159322340284424,1.0810062351035339
2006-09-14,0.1124606503133521,0.011067292825151244,0.014271169210610918,0.011142371026547984,0.014102633831559314,1.1435976820669602
2006-09-15,0.11245570624572053,0.011067292825151244,0.014271169210610918,0.011144791044984273,0.014104923709013187,1.1370770136981225
2006-09-18,0.11194240806181631,0.011067292825151244,0.014271169210610918,0.01113020447092773,0.014076825764379844,1.055397720409653
2006-09-19,0.11192131906745298,0.011067292825151244,0.014271169210610918,0.011121556608763749,0.014067622783910615,1.0701478924250962
2006-09-20,0.11179780098016899,0.011067292825151244,0.014271169210610918,0.011070562043322605,0.014013376894575168,1.1574269119494227
2006-09-21,0.11134693213421502,0.011067292825151244,0.014271169210610918,0.010992531800480302,0.013923478587028481,1.2329810676738178
2006-09-22,0.11120753758660917,0.011067292825151244,0.014271169210610918,0.011021942107008322,0.01394921965908783,1.1351523469146931
2006-09-25,0.11155547133239753,0.011067292825151244,0.014271169210610918,0.011009763815958229,0.013946199907699347,1.2405613740663333
2006-09-26,0.11194440815157869,0.011067292825151244,0.014271169210610918,0.011015240359435168,0.01396191430055839,1.3146430948478043
2006-09-27,0.11195319306950137,0.011067292825151244,0.014271169210610918,0.010985158695038497,0.013932063878518038,1.3843009160489577
2006-09-28,0.11197074967721755,0.011067292825151244,0.014271169210610918,0.010970605424915708,0.013917972744908417,1.420931422506476
2006-09-29,0.11155108777288812,0.011067292825151244,0.014271169210610918,0.01098236561048646,0.013918686315306614,1.3014780876600782
2006-10-02,0.11161937578678996,0.011067292825151244,0.014271169210610918,0.01100380855609386,0.013941926782687353,1.2682453915303313
2006-10-03,0.11162581460440148,0.011067292825151244,0.014271169210610918,0.010996855095228174,0.013935142808590864,1.2853761212479458
2006-10-04,0.11147565836407625,0.011067292825151244,0.014271169210610918,0.010911390263607776,0.013845725466186147,1.445136369848923
2006-10-05,0.11086580972345605,0.010643956243427205,0.014168499418673541,0.010819274382009433,0.013737556749729703,1.5188345756832413
2006-10-06,0.110697396576027,0.010643956243427205,0.014168499418673541,0.010787975782042368,0.013701825068726562,1.552670624171397
2006-10-09,0.1106897352063486,0.010643956243427205,0.014168499418673541,0.01078456620589972,0.013698213824999462,1.5587331636944335
2006-10-10,0.11053520797943604,0.010643956243427205,0.014168499418673541,0.01073991597593371,0.013649496028280849,1.6262033119078745
2006-10-11,0.11054623439823465,0.010643956243427205,0.014168499418673541,0.010763709055190925,0.01367357935214674,1.574407122650998
2006-10-12,0.11084426291295384,0.010643956243427205,0.014168499418673541,0.010724036551057478,0.01364175174953661,1.7305735040031482
2006-10-13,0.11069746754492256,0.010643956243427205,0.014168499418673541,0.010726359177381805,0.01364021033215569,1.6929550191039906
2006-10-16,0.11068641330067178,0.010643956243427205,0.014168499418673541,0.010727279332514814,0.013640839510240267,1.6884214473239858
2006-10-17,0.11079829582818296,0.010643956243427205,0.014168499418673541,0.010759368214877899,0.013675873437681778,1.6401002034262235
2006-10-18,0.110346894233107,0.010643956243427205,0.014168499418673541,0.010656698514627597,0.0135613216493562,1.774462408946897
2006-10-19,0.10858543592214569,0.010643956243427205,0.014168499418673541,0.010547321293338097,0.013405578170126806,1.633511990670205
2006-10-20,0.10746734979476666,0.010347873935895794,0.013661087269826943,0.010326542398513619,0.013155368280848208,1.8965506842741042
2006-10-23,0.10777310788268216,0.010347873935895794,0.013661087269826943,0.010304464878027537,0.013141339124767502,2.016871727923004
2006-10-24,0.10700219644974428,0.010347873935895794,0.013661087269826943,0.010285759122528087,0.01310234093422944,1.8873344338300992
2006-10-25,0.10704577843479435,0.010347873935895794,0.013661087269826943,0.010273479714192185,0.013091208719413697,1.926104172608099
2006-10-26,0.10701023599967675,0.010347873935895794,0.013661087269826943,0.010237139509543825,0.013053932943537667,2.0036493980695265
2006-10-27,0.10683000044632628,0.010242733338394898,0.013543352143350331,0.010212045423682934,0.013024094579538268,2.022171015247185
2006-10-30,0.10588840921553133,0.010242733338394898,0.013543352143350331,0.010183440299305473,0.012970704274830791,1.876040134600481
2006-10-31,0.10570326213150957,0.010242733338394898,0.013543352143350331,0.010189733592294213,0.01297212400515776,1.8185869715532228
2006-11-01,0.10593941615354713,0.010242733338394898,0.013543352143350331,0.01022996891708851,0.013018575530603071,1.77703026064546
2006-11-02,0.1052956431509978,0.010242733338394898,0.013543352143350331,0.010206899015374055,0.012978559814783797,1.6834642505338444
2006-11-03,0.10498839453895138,0.010242733338394898,0.013543352143350331,0.010218646945756372,0.01298222014620952,1.5837781923546743
2006-11-06,0.10539964201036206,0.010242733338394898,0.013543352143350331,0.010221623524045128,0.012996021849463139,1.6723625507978335
2006-11-07,0.10540200011067657,0.010242733338394898,0.013543352143350331,0.010220256879727212,0.01299471727660428,1.6761767449900669
2006-11-08,0.10536520896620358,0.010242733338394898,0.013543352143350331,0.010204785663245074,0.012978277619549963,1.7046467928356759
2006-11-09,0.10567892714653575,0.010242733338394898,0.013543352143350331,0.010276512855839404,0.013058262707309452,1.6060608190858192
2006-11-10,0.10544253735318304,0.010242733338394898,0.013543352143350331,0.01027979980475965,0.01305532724945189,1.5432675103751945
2006-11-13,0.10540892772201751,0.010242733338394898,0.013543352143350331,0.010281015447379761,0.013055658197374325,1.5325277891830227
2006-11-14,0.10552312173128517,0.010242733338394898,0.013543352143350331,0.010235453064069302,0.01301310170347717,1.6679337764812192
2006-11-15,0.10553162712571902,0.010242733338394898,0.013543352143350331,0.010224531272281488,0.013002403796245546,1.6959840547219491
2006-11-16,0.10560520960610824,0.010242733338394898,0.013543352143350331,0.010219089998114049,0.012998899408261762,1.7259800778935388
2006-11-17,0.10551655716868262,0.010242733338394898,0.013543352143350331,0.010223850143543656,0.013001325986240413,1.694123754793618
2006-11-20,0.10544040962759228,0.010242733338394898,0.013543352143350331,0.010226763732474635,0.013002235169781998,1.6695266584809665
2006-11-21,0.10542839881816178,0.010242733338394898,0.013543352143350331,0.010232375333994953,0.013007530614919473,1.6533290458467589
2006-11-22,0.10544062458195778,0.010242733338394898,0.013543352143350331,0.010230854122492939,0.013006331217969725,1.6598005739255368
2006-11-24,0.10539969838768153,0.010242733338394898,0.013543352143350331,0.010272189334616,0.013046589144034693,1.5514778931738478
2006-11-27,0.10632873571456701,0.010347873935895794,0.013802098317353451,0.010436082555003917,0.013234937092681635,1.3776382067526496
